room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8428938,44390138,Private room,,Downtown,8,5.0,1.0,1.0,99.0,1.0,38.898239,-77.01947,2016-02-20 16:45:08.414170
1213652,6624445,Entire home/apt,,Ledroit Park,1,4.0,4.0,1.0,150.0,1.0,38.914731,-77.01462,2016-02-20 16:45:00.896641
9295297,48258702,Entire home/apt,,Ledroit Park,0,,,3.0,130.0,1.0,38.919903,-77.011471,2016-02-20 16:44:55.450176
4120125,21372078,Shared room,,Shaw,20,5.0,1.0,1.0,48.0,1.0,38.907287,-77.009531,2016-02-20 16:44:43.447757
6911905,4584861,Private room,,Capitol Hill,25,4.5,2.0,1.0,99.0,1.0,38.900325,-77.010601,2016-02-20 16:44:25.943055
2875616,14698422,Entire home/apt,,Capitol Hill,69,5.0,3.0,1.0,99.0,2.0,38.904947,-77.001307,2016-02-20 16:44:17.775313
8088797,42715760,Entire home/apt,,Columbia Heights,1,3.0,1.0,0.0,75.0,4.0,38.924325,-77.034065,2016-02-20 16:44:08.773340
8211683,9487519,Entire home/apt,,Catholic University-Brookland,0,,,4.0,299.0,1.0,38.928645,-76.990457,2016-02-20 16:43:54.026315
140335,17633,Entire home/apt,,The Palisades,37,5.0,4.0,,79.0,,38.92508,-77.102559,2016-02-20 16:43:46.349467
5874372,30489139,Entire home/apt,,Capitol Hill,5,4.0,5.0,2.0,220.0,1.0,38.896952,-76.991859,2016-02-20 16:43:42.366714
25243,104340,Entire home/apt,,South West,9,4.5,,3.0,379.0,2.0,38.882249,-77.017739,2016-02-20 16:43:37.457104
9799377,39930655,Entire home/apt,,Logan Circle,0,,4.0,2.0,155.0,1.0,38.909834,-77.033089,2016-02-20 16:43:28.985068
4924193,25363242,Private room,,Georgetown,0,,2.0,1.0,90.0,5.0,38.910089,-77.062034,2016-02-20 16:43:24.059848
3522986,17742169,Private room,,Georgetown,11,5.0,2.0,1.0,145.0,5.0,38.912029,-77.071109,2016-02-20 16:43:05.636179
3538983,2805081,Private room,,Kalorama,1,5.0,2.0,1.0,75.0,6.0,38.913963,-77.047633,2016-02-20 16:43:00.793256
2060564,1452493,Entire home/apt,,Adams Morgan,3,4.5,2.0,1.0,125.0,3.0,38.923883,-77.04188,2016-02-20 16:42:19.424574
620849,617470,Entire home/apt,,Logan Circle,33,5.0,4.0,1.0,115.0,2.0,38.907489,-77.032889,2016-02-20 16:42:14.126488
6543894,34225322,Entire home/apt,,Capitol Hill,30,4.0,3.0,1.0,95.0,3.0,38.89112,-76.998424,2016-02-20 16:41:48.592918
7952701,26589186,Entire home/apt,,Ledroit Park,31,5.0,2.0,1.0,118.0,2.0,38.914201,-77.010854,2016-02-20 16:41:44.718114
2964999,5487930,Private room,,Dupont Circle,2,4.5,,1.0,99.0,7.0,38.915086,-77.039564,2016-02-20 16:41:38.899871
3125317,15150056,Private room,,Catholic University-Brookland,4,5.0,2.0,1.0,55.0,1.0,38.951836,-76.98771,2016-02-20 16:41:35.826226
6331663,32959018,Entire home/apt,,Shaw,8,5.0,,2.0,125.0,3.0,38.914059,-77.01708,2016-02-20 16:41:28.231980
6923607,583741,Entire home/apt,,Adams Morgan,61,4.5,2.0,0.0,115.0,1.0,38.918125,-77.044325,2016-02-20 16:41:25.500591
3677687,18069324,Entire home/apt,,Capitol Hill,25,4.5,,4.0,300.0,1.0,38.903102,-76.98529,2016-02-20 16:41:20.259662
3176075,280636,Entire home/apt,,Columbia Heights,0,,4.0,1.0,99.0,1.0,38.933093,-77.029645,2016-02-20 16:41:08.671711
6094211,12518452,Entire home/apt,,Capitol Hill,12,4.5,4.0,1.0,95.0,1.0,38.905457,-77.008717,2016-02-20 16:41:05.121062
3827715,6357642,Entire home/apt,,Columbia Heights,40,5.0,4.0,1.0,168.0,3.0,38.928605,-77.029234,2016-02-20 16:40:51.009256
7713639,39742620,Entire home/apt,,Adams Morgan,3,5.0,4.0,1.0,119.0,1.0,38.917502,-77.04254,2016-02-20 16:40:45.677467
8908544,6105873,Entire home/apt,,Adams Morgan,13,5.0,,3.0,173.0,2.0,38.915924,-77.042756,2016-02-20 16:40:40.941059
5490041,12706502,Private room,,U Street Corridor,38,5.0,2.0,1.0,125.0,2.0,38.918624,-77.029924,2016-02-20 16:40:38.325608
8964989,46630199,Entire home/apt,,Capitol Hill,12,5.0,5.0,2.0,139.0,1.0,38.892839,-77.000291,2016-02-20 16:40:23.749294
3082650,3057297,Private room,,Columbia Heights,22,5.0,2.0,1.0,125.0,1.0,38.921344,-77.029242,2016-02-20 16:40:21.128349
7636860,40065992,Private room,,Dupont Circle,1,5.0,2.0,1.0,65.0,7.0,38.912234,-77.04694,2016-02-20 16:40:18.542914
4621062,23612892,Entire home/apt,,Columbia Heights,37,4.5,5.0,2.0,149.0,1.0,38.930736,-77.032537,2016-02-20 16:40:02.516187
6683798,17152495,Entire home/apt,,Foggy Bottom,0,,3.0,0.0,100.0,10.0,38.897179,-77.046674,2016-02-20 16:39:50.081636
9464877,4577780,Entire home/apt,,Shaw,4,5.0,3.0,1.0,69.0,3.0,38.908732,-77.012112,2016-02-20 16:39:45.598422
333613,966914,Entire home/apt,,Mount Pleasant,47,5.0,1.0,1.0,149.0,3.0,38.928761,-77.048088,2016-02-20 16:39:18.406139
11036034,57270424,Private room,,Cleveland Park,0,,1.0,1.0,50.0,1.0,38.934643,-77.057856,2016-02-20 16:39:03.185777
10205012,23183316,Entire home/apt,,U Street Corridor,1,5.0,2.0,1.0,150.0,1.0,38.916034,-77.030133,2016-02-20 20:10:46.670931
382830,1918629,Entire home/apt,,Petworth,13,4.5,4.0,1.0,95.0,3.0,38.939611,-77.025293,2016-02-20 20:10:36.827169
8023867,1549335,Entire home/apt,,Capitol Hill,25,5.0,2.0,0.0,110.0,1.0,38.879862,-76.995539,2016-02-20 20:10:13.507826
9450002,31546897,Private room,,Foggy Bottom,7,3.5,2.0,1.0,65.0,1.0,38.898037,-77.052161,2016-02-20 20:10:09.534924
4233718,21923067,Entire home/apt,,Catholic University-Brookland,70,4.5,4.0,2.0,150.0,1.0,38.954382,-76.994088,2016-02-20 20:09:56.024682
4873266,21616908,Shared room,,Mount Vernon Square,0,,2.0,1.0,75.0,1.0,38.903309,-77.017191,2016-02-20 20:09:48.294499
2513059,12863984,Entire home/apt,,Adams Morgan,12,4.5,2.0,1.0,75.0,2.0,38.91634,-77.0419,2016-02-20 20:09:44.997309
748316,1399272,Entire home/apt,,Capitol Hill,259,5.0,2.0,1.0,110.0,2.0,38.895323,-76.988735,2016-02-20 20:09:41.067706
5568967,1492302,Entire home/apt,,Capitol Hill,4,4.0,5.0,3.0,175.0,7.0,38.885888,-77.000733,2016-02-20 20:09:34.781430
852913,1483376,Entire home/apt,,Columbia Heights,1,5.0,5.0,2.0,400.0,3.0,38.920488,-77.033576,2016-02-20 20:09:27.438271
4565447,2534048,Entire home/apt,,Capitol Hill,42,5.0,,3.0,239.0,2.0,38.905751,-76.995986,2016-02-20 20:09:24.365848
7384315,17054325,Private room,,South West,6,5.0,4.0,1.0,99.0,1.0,38.878928,-77.020816,2016-02-20 20:09:10.014240
7309474,31110684,Entire home/apt,,Kalorama,0,,2.0,1.0,127.0,14.0,38.917957,-77.047819,2016-02-20 20:08:48.700508
2575129,12519189,Entire home/apt,,Catholic University-Brookland,0,,2.0,1.0,97.0,1.0,38.935399,-77.024033,2016-02-20 20:08:35.713065
4039225,20917888,Private room,,Anacostia,53,4.0,2.0,1.0,54.0,2.0,38.871278,-76.96781,2016-02-20 20:08:15.985939
2719463,1407462,Private room,,Dupont Circle,13,4.5,1.0,1.0,63.0,6.0,38.91298,-77.046051,2016-02-20 20:08:11.879390
3958644,15172048,Entire home/apt,,Columbia Heights,2,5.0,4.0,2.0,185.0,2.0,38.929253,-77.031863,2016-02-20 20:06:58.181294
8721758,15830506,Entire home/apt,,Ledroit Park,7,5.0,,3.0,300.0,1.0,38.915977,-77.010996,2016-02-20 20:06:52.935577
6289478,32697217,Entire home/apt,,Logan Circle,4,4.5,2.0,1.0,135.0,3.0,38.911289,-77.0333,2016-02-20 20:06:46.500138
10626658,54846861,Entire home/apt,,Capitol Hill,9,5.0,,2.0,120.0,,38.904061,-76.996185,2016-02-20 20:06:38.660606
2862964,14633972,Private room,,Georgetown,9,4.5,1.0,1.0,90.0,3.0,38.907643,-77.062471,2016-02-20 20:06:35.115607
9433764,48896569,Private room,,Georgetown,0,,2.0,1.0,55.0,1.0,38.916791,-77.074617,2016-02-20 20:06:19.440648
6984846,3719464,Entire home/apt,,Adams Morgan,2,5.0,4.0,0.0,90.0,7.0,38.919176,-77.045524,2016-02-20 20:06:02.099234
1484223,2639916,Entire home/apt,,Columbia Heights,13,4.5,4.0,3.0,220.0,4.0,38.929762,-77.024638,2016-02-20 20:05:58.466400
5558358,28816067,Private room,,Ledroit Park,13,5.0,2.0,1.0,88.0,2.0,38.917715,-77.010983,2016-02-20 20:05:38.906284
1388439,2506509,Entire home/apt,,Capitol Hill,5,4.5,3.0,1.0,104.0,1.0,38.899213,-77.000384,2016-02-20 20:05:03.033788
8826628,4639954,Entire home/apt,,Columbia Heights,0,,2.0,0.0,70.0,1.0,38.925155,-77.025809,2016-02-20 20:04:54.345693
7527394,37486005,Private room,,Glover Park,1,5.0,2.0,1.0,150.0,1.0,38.91744,-77.073085,2016-02-20 18:49:42.467047
1008337,432469,Entire home/apt,,Shaw,0,,2.0,1.0,105.0,3.0,38.914287,-77.022828,2016-02-20 18:49:40.259993
6089077,31600200,Entire home/apt,,Dupont Circle,77,4.5,4.0,1.0,175.0,1.0,38.909095,-77.040942,2016-02-20 18:49:20.666320
1083336,5956393,Entire home/apt,,Catholic University-Brookland,100,5.0,,3.0,260.0,,38.949947,-77.020109,2016-02-20 18:49:07.893081
606184,2842550,Private room,,Catholic University-Brookland,6,3.5,1.0,1.0,60.0,2.0,38.948632,-76.994866,2016-02-20 18:48:55.971217
9663655,19079866,Entire home/apt,,Logan Circle,10,5.0,2.0,0.0,85.0,3.0,38.907904,-77.033402,2016-02-20 18:48:35.357553
6326984,3852427,Entire home/apt,,Georgetown,8,4.5,4.0,2.0,195.0,1.0,38.915755,-77.074582,2016-02-20 18:48:28.666099
4545040,23565931,Entire home/apt,,Brentwood,5,5.0,3.0,1.0,75.0,2.0,38.912758,-77.002505,2016-02-20 18:48:16.055751
3897881,16931471,Entire home/apt,,Dupont Circle,3,5.0,,2.0,135.0,4.0,38.913612,-77.038837,2016-02-20 18:48:09.329637
8630791,45391548,Entire home/apt,,Fort Totten-Upper Northeast,0,,2.0,1.0,99.0,2.0,38.954804,-77.011401,2016-02-20 18:48:06.116056
3198517,13042599,Private room,,Columbia Heights,0,,2.0,1.0,85.0,1.0,38.930181,-77.025148,2016-02-20 18:48:03.297421
7819662,4466248,Entire home/apt,,Mount Vernon Square,9,5.0,3.0,1.0,140.0,1.0,38.905417,-77.026623,2016-02-20 18:47:46.583569
7290056,13743641,Entire home/apt,,Capitol Hill,24,4.5,,1.0,140.0,1.0,38.891982,-76.997134,2016-02-20 18:47:43.351502
2645340,10003637,Private room,,Catholic University-Brookland,24,4.5,2.0,1.0,68.0,1.0,38.928715,-77.022289,2016-02-20 18:47:37.639917
8581661,23356179,Entire home/apt,,Logan Circle,1,5.0,3.0,0.0,104.0,2.0,38.906937,-77.034849,2016-02-20 18:46:46.348285
8811756,9691710,Entire home/apt,,Capitol Hill,2,5.0,4.0,2.0,200.0,1.0,38.90199,-77.000726,2016-02-20 18:46:39.975756
7383487,38676167,Entire home/apt,,Capitol Hill,6,4.5,5.0,2.0,230.0,,38.882193,-76.997131,2016-02-20 18:46:37.661267
1239758,6757589,Private room,,Stadium-Armory,2,5.0,2.0,1.0,100.0,1.0,38.897204,-76.981424,2016-02-20 18:46:28.266846
10101247,4374306,Private room,,Adams Morgan,2,5.0,2.0,1.0,70.0,2.0,38.924369,-77.042097,2016-02-20 18:46:12.826059
6467467,15830506,Entire home/apt,,Columbia Heights,37,5.0,,2.0,175.0,1.0,38.930323,-77.030772,2016-02-20 18:45:55.436255
2874685,14692970,Entire home/apt,,Mount Pleasant,21,4.5,2.0,0.0,99.0,,38.930614,-77.043838,2016-02-20 18:45:51.853774
11338519,37920286,Shared room,,Shaw,0,,,1.0,28.0,1.0,38.912784,-77.022653,2016-02-20 18:45:43.442595
1749798,7529613,Entire home/apt,,The Palisades,2,5.0,,3.0,229.0,4.0,38.927252,-77.104968,2016-02-20 18:45:34.408053
7774127,11358448,Entire home/apt,,Capitol Hill,4,5.0,,2.0,125.0,1.0,38.891484,-76.984784,2016-02-20 18:45:26.894282
2250311,8160186,Entire home/apt,,Capitol Hill,5,5.0,2.0,0.0,165.0,3.0,38.891291,-76.999763,2016-02-20 18:45:13.016982
9760357,32077704,Private room,,Foxhall Village,1,3.0,2.0,1.0,40.0,2.0,38.907903,-77.082471,2016-02-20 18:45:04.680916
10333013,18753012,Entire home/apt,,Fort Totten-Upper Northeast,1,5.0,3.0,1.0,55.0,1.0,38.958837,-77.022701,2016-02-20 18:44:57.895446
2170732,9419684,Entire home/apt,,Downtown,2,4.5,3.0,1.0,259.0,3.0,38.892722,-77.018798,2016-02-20 18:44:31.071969
1692063,8278260,Entire home/apt,,Mount Pleasant,10,5.0,2.0,0.0,109.0,3.0,38.927867,-77.041005,2016-02-20 18:44:21.164544
145726,705346,Entire home/apt,,Catholic University-Brookland,72,5.0,2.0,,85.0,4.0,38.949341,-77.022945,2016-02-20 18:44:16.729026
4046642,20981673,Entire home/apt,,Anacostia,21,5.0,,2.0,175.0,1.0,38.86021,-76.992071,2016-02-20 18:43:55.042148
4501,1585,Private room,,Shaw,120,5.0,1.0,1.0,99.0,2.0,38.913307,-77.024358,2016-02-20 18:43:48.347935
4359559,10871811,Entire home/apt,,Dupont Circle,39,4.5,3.0,1.0,145.0,2.0,38.915363,-77.042954,2016-02-20 18:43:43.084902
9486921,49170773,Entire home/apt,,Catholic University-Brookland,7,4.0,2.0,1.0,55.0,1.0,38.939792,-76.985977,2016-02-20 18:43:39.187709
9446514,30170663,Shared room,,Foggy Bottom,2,4.5,2.0,1.0,55.0,1.0,38.896917,-77.051962,2016-02-20 18:43:33.379337
6233899,23535310,Entire home/apt,,Friendship Heights,0,,2.0,1.0,130.0,3.0,38.957781,-77.088186,2016-02-20 18:43:25.750073
2861184,14626656,Entire home/apt,,Petworth,18,3.5,4.0,1.0,89.0,2.0,38.941982,-77.033419,2016-02-20 18:43:21.199899
1316116,7149347,Entire home/apt,,U Street Corridor,15,5.0,2.0,1.0,180.0,3.0,38.918344,-77.033284,2016-02-20 18:43:05.267135
5666253,10286762,Private room,,Brentwood,6,5.0,2.0,1.0,79.0,1.0,38.917781,-77.004436,2016-02-20 18:43:00.845898
2432009,2538147,Entire home/apt,,Dupont Circle,62,4.5,3.0,1.0,135.0,3.0,38.9101,-77.042213,2016-02-20 18:42:57.018455
4538581,1465858,Private room,,U Street Corridor,12,5.0,1.0,1.0,100.0,2.0,38.915068,-77.038142,2016-02-20 18:42:50.632409
2966759,13817352,Entire home/apt,,Georgetown,9,4.5,2.0,1.0,300.0,2.0,38.905186,-77.058007,2016-02-20 18:42:48.514935
11281257,28839010,Entire home/apt,,Adams Morgan,0,,2.0,0.0,99.0,2.0,38.922599,-77.045053,2016-02-20 18:42:27.079773
7031631,31991670,Entire home/apt,,Petworth,6,4.5,4.0,2.0,100.0,,38.938373,-77.036129,2016-02-20 18:42:16.935438
4244705,21506582,Private room,,Shaw,53,5.0,3.0,1.0,130.0,2.0,38.910522,-77.022956,2016-02-20 18:42:14.621914
767979,1386702,Entire home/apt,,Dupont Circle,77,4.5,2.0,1.0,83.0,2.0,38.916396,-77.039852,2016-02-20 18:42:11.794345
4350950,22585279,Private room,,Adams Morgan,1,,2.0,1.0,60.0,1.0,38.924016,-77.03669,2016-02-20 18:41:48.627293
610655,3027744,Entire home/apt,,Fort Totten-Upper Northeast,140,4.5,4.0,1.0,90.0,1.0,38.957205,-77.020709,2016-02-20 18:41:44.598211
8210600,43292383,Private room,,Catholic University-Brookland,0,,2.0,1.0,185.0,1.0,38.93362,-76.981889,2016-02-20 18:41:33.090447
4589268,5911307,Private room,,Dupont Circle,8,4.5,1.0,1.0,48.0,1.0,38.914092,-77.039835,2016-02-20 18:41:12.029337
8391167,16880928,Private room,,Logan Circle,2,4.5,1.0,1.0,100.0,1.0,38.911987,-77.035725,2016-02-20 18:41:03.428081
2547672,9354986,Private room,,Fort Totten-Upper Northeast,7,5.0,1.0,1.0,65.0,1.0,38.967735,-77.026439,2016-02-20 18:40:59.170113
6504958,24764485,Shared room,,Dupont Circle,13,4.5,2.0,1.0,69.0,1.0,38.911263,-77.041497,2016-02-20 18:40:57.591457
9559050,3972840,Entire home/apt,,Logan Circle,2,5.0,3.0,1.0,150.0,5.0,38.906677,-77.029018,2016-02-20 18:40:51.216683
9432339,48890728,Entire home/apt,,Foggy Bottom,2,5.0,3.0,1.0,99.0,2.0,38.902769,-77.053751,2016-02-20 18:40:38.394748
4485179,11793019,Entire home/apt,,Shaw,13,4.5,4.0,2.0,175.0,2.0,38.914107,-77.019105,2016-02-20 18:39:44.765036
8353107,43997110,Entire home/apt,,Mount Pleasant,3,4.0,2.0,0.0,90.0,1.0,38.927176,-77.037164,2016-02-20 18:39:22.806183
8185124,2497446,Private room,,Dupont Circle,4,4.0,2.0,1.0,75.0,1.0,38.9114,-77.039388,2016-02-20 18:39:06.530817
11093378,57601158,Entire home/apt,,Catholic University-Brookland,1,5.0,4.0,2.0,177.0,1.0,38.930608,-77.02288,2016-02-20 18:38:52.513314
9318545,44103764,Entire home/apt,,Shaw,6,5.0,,3.0,189.0,2.0,38.913428,-77.019004,2016-02-20 18:38:45.219549
9188964,5468079,Entire home/apt,,Glover Park,6,5.0,4.0,1.0,120.0,3.0,38.922927,-77.078228,2016-02-20 18:37:49.411173
9095007,6116612,Entire home/apt,,Adams Morgan,0,,3.0,1.0,125.0,4.0,38.915576,-77.043492,2016-02-20 18:37:46.804870
6731708,48008,Entire home/apt,,Capitol Hill,0,,,3.0,150.0,21.0,38.899287,-76.99485,2016-02-20 18:37:39.041540
7763077,4531864,Entire home/apt,,Adams Morgan,0,,2.0,1.0,50.0,4.0,38.926152,-77.040519,2016-02-20 18:37:31.684652
4112411,16551497,Entire home/apt,,Shaw,71,5.0,,2.0,175.0,3.0,38.909941,-77.020017,2016-02-20 18:37:12.284359
2685655,2564662,Entire home/apt,,Georgetown,31,4.5,,2.0,350.0,5.0,38.91512,-77.070225,2016-02-20 18:37:08.604583
8336988,6070588,Entire home/apt,,Columbia Heights,4,5.0,,2.0,145.0,2.0,38.928072,-77.032795,2016-02-20 18:37:00.009205
529077,2599368,Entire home/apt,,Adams Morgan,0,,2.0,1.0,125.0,3.0,38.926712,-77.039717,2016-02-20 18:36:56.909874
8486555,44695636,Private room,,Shaw,0,,2.0,1.0,125.0,1.0,38.909256,-77.020097,2016-02-20 18:36:48.531585
1628675,7716314,Entire home/apt,,Columbia Heights,38,5.0,,4.0,600.0,2.0,38.927187,-77.032727,2016-02-20 18:35:54.810458
6285135,30419471,Private room,,Catholic University-Brookland,2,5.0,2.0,1.0,50.0,1.0,38.945725,-77.025187,2016-02-20 18:35:52.111543
2523657,8008783,Entire home/apt,,Dupont Circle,18,4.5,4.0,1.0,225.0,3.0,38.913936,-77.040571,2016-02-20 18:35:45.864574
1268184,6902973,Entire home/apt,,Mount Pleasant,4,5.0,2.0,1.0,90.0,1.0,38.926989,-77.037237,2016-02-20 18:35:42.622320
9717797,5505588,Private room,,Capitol Hill,3,5.0,2.0,1.0,64.0,,38.879838,-76.987924,2016-02-20 18:35:39.000706
7257104,9419684,Entire home/apt,,Downtown,3,5.0,5.0,2.0,429.0,3.0,38.898944,-77.027055,2016-02-20 18:35:28.498378
3870439,19988125,Entire home/apt,,Cleveland Park,23,4.5,4.0,1.0,99.0,1.0,38.937292,-77.061764,2016-02-20 18:35:18.851177
9102340,1743511,Entire home/apt,,Foggy Bottom,1,5.0,2.0,0.0,195.0,2.0,38.901968,-77.050536,2016-02-20 18:34:53.167029
6317282,15830506,Entire home/apt,,Columbia Heights,27,5.0,,2.0,175.0,1.0,38.931573,-77.029493,2016-02-20 18:34:35.259281
2969279,15150056,Shared room,,Catholic University-Brookland,8,4.0,4.0,1.0,45.0,1.0,38.95233,-76.986602,2016-02-20 18:34:24.129152
9349742,30313055,Entire home/apt,,Shaw,0,,,3.0,375.0,,38.914455,-77.018599,2016-02-20 18:34:19.783863
2477325,11559071,Private room,,Shaw,25,4.0,3.0,1.0,104.0,2.0,38.905683,-77.012028,2016-02-20 18:34:16.101308
10888308,50674412,Entire home/apt,,U Street Corridor,0,,4.0,1.0,250.0,1.0,38.915152,-77.032918,2016-02-20 18:34:10.857944
5028182,1123202,Entire home/apt,,Georgetown,0,,1.0,1.0,110.0,30.0,38.908415,-77.059024,2016-02-20 18:34:03.375365
8453546,42319418,Entire home/apt,,Downtown,1,4.0,2.0,1.0,90.0,1.0,38.906234,-77.034605,2016-02-20 18:33:54.634873
5846558,30353960,Entire home/apt,,Capitol Hill,5,5.0,3.0,1.0,109.0,1.0,38.887683,-76.987534,2016-02-20 18:33:50.384655
5881837,3186876,Private room,,Brentwood,6,5.0,4.0,1.0,90.0,1.0,38.921973,-77.001738,2016-02-20 18:33:45.885365
8924942,39930655,Entire home/apt,,U Street Corridor,12,4.5,2.0,1.0,99.0,1.0,38.916396,-77.037332,2016-02-20 18:33:31.414732
4461538,20917888,Private room,,Anacostia,42,4.0,2.0,1.0,50.0,1.0,38.869675,-76.967849,2016-02-20 18:33:26.580416
2336594,6177086,Private room,,Columbia Heights,0,,2.0,1.0,120.0,1.0,38.934224,-77.028513,2016-02-20 18:33:15.581873
3964658,20548311,Entire home/apt,,Brentwood,111,5.0,2.0,0.0,115.0,1.0,38.914343,-77.00895,2016-02-20 18:33:06.235352
6555160,15989964,Entire home/apt,,Cleveland Park,2,4.5,2.0,0.0,75.0,3.0,38.934452,-77.056437,2016-02-20 18:32:39.287221
5847593,2902940,Entire home/apt,,Catholic University-Brookland,25,5.0,2.0,1.0,90.0,1.0,38.931743,-77.02349,2016-02-20 18:32:35.361288
7725828,30283594,Entire home/apt,,Downtown,0,,3.0,1.0,129.0,3.0,38.900759,-77.032955,2016-02-20 18:32:30.570485
10809274,32211949,Entire home/apt,,Cleveland Park,1,5.0,4.0,0.0,90.0,1.0,38.935565,-77.05628,2016-02-20 18:32:22.265090
9593388,10087042,Entire home/apt,,Mount Pleasant,0,,3.0,1.0,65.0,4.0,38.934692,-77.038246,2016-02-20 18:31:25.406400
5680993,27789799,Private room,,Brightwood,4,4.5,2.0,1.0,50.0,1.0,38.960894,-77.029449,2016-02-20 18:31:15.477342
1675904,4964128,Entire home/apt,,South West,4,4.5,,2.0,275.0,7.0,38.873049,-77.010877,2016-02-20 18:31:04.316030
6091388,2379779,Private room,,Fort Totten-Upper Northeast,39,5.0,2.0,1.0,67.0,2.0,38.958267,-77.021091,2016-02-20 18:29:57.367644
4482916,23254878,Entire home/apt,,Brightwood,4,4.5,3.0,0.0,65.0,2.0,38.964618,-77.031953,2016-02-20 18:29:23.111501
5615352,7527533,Private room,,Catholic University-Brookland,5,5.0,2.0,1.0,95.0,1.0,38.950347,-77.02269,2016-02-20 18:29:19.952555
9393478,48169571,Entire home/apt,,South West,1,,4.0,0.0,99.0,2.0,38.879836,-77.016617,2016-02-20 18:29:05.920202
10021714,16644446,Entire home/apt,,Downtown,1,5.0,,2.0,199.0,1.0,38.897435,-77.026248,2016-02-20 18:28:50.747010
9049606,47217226,Entire home/apt,,U Street Corridor,2,4.0,3.0,2.0,100.0,1.0,38.918679,-77.026129,2016-02-20 18:28:46.527006
6403422,33394079,Entire home/apt,,Shaw,10,5.0,2.0,0.0,80.0,1.0,38.906233,-77.023436,2016-02-20 18:27:55.796244
8735142,75679,Private room,,Brentwood,18,4.5,1.0,1.0,35.0,1.0,38.915126,-77.008404,2016-02-20 18:27:47.169395
8965666,46630199,Entire home/apt,,Georgetown,11,5.0,,2.0,195.0,1.0,38.909951,-77.06776,2016-02-20 18:27:34.419331
2551952,11392153,Entire home/apt,,Adams Morgan,42,5.0,3.0,2.0,139.0,3.0,38.922661,-77.041771,2016-02-20 18:26:38.065795
8497286,44746498,Private room,,Capitol Hill,0,,2.0,1.0,275.0,3.0,38.888036,-76.992327,2016-02-20 18:26:01.239680
9313565,5641429,Shared room,,Downtown,0,,1.0,1.0,77.0,1.0,38.900286,-77.017458,2016-02-20 18:25:54.283040
8965425,46630199,Entire home/apt,,Capitol Hill,0,,,2.0,129.0,1.0,38.897797,-76.988238,2016-02-20 18:25:40.323367
7694188,40409691,Entire home/apt,,Mount Pleasant,44,5.0,4.0,1.0,109.0,1.0,38.933806,-77.04002,2016-02-20 18:25:30.577666
3876540,8597563,Private room,,Adams Morgan,4,5.0,2.0,1.0,70.0,14.0,38.926768,-77.039693,2016-02-20 18:25:24.836572
6377478,899550,Private room,,Foxhall Village,1,5.0,2.0,1.0,120.0,1.0,38.909877,-77.080789,2016-02-20 18:24:39.449220
9044516,41656215,Entire home/apt,,Columbia Heights,0,,,7.0,695.0,3.0,38.925908,-77.03027,2016-02-20 18:24:35.225247
8078444,1562684,Entire home/apt,,Columbia Heights,2,5.0,2.0,1.0,127.0,2.0,38.91912,-77.024012,2016-02-20 18:18:22.361888
2346018,11980555,Entire home/apt,,Foggy Bottom,96,4.5,2.0,0.0,150.0,2.0,38.902437,-77.050196,2016-02-20 18:18:17.216843
6447693,33663667,Entire home/apt,,Dupont Circle,3,4.5,,3.0,300.0,3.0,38.915507,-77.03911,2016-02-20 18:17:55.520306
9928621,51037532,Entire home/apt,,Capitol Hill,0,,1.0,1.0,205.0,1.0,38.874648,-77.007346,2016-02-20 18:17:10.186685
7530243,39462104,Entire home/apt,,U Street Corridor,1,5.0,4.0,1.0,160.0,3.0,38.919245,-77.02975,2016-02-20 18:17:00.601980
2120799,1386702,Private room,,Adams Morgan,21,4.5,2.0,1.0,85.0,2.0,38.917362,-77.041223,2016-02-20 18:16:53.389458
8722263,22084235,Entire home/apt,,Mount Vernon Square,4,5.0,2.0,1.0,119.0,1.0,38.905247,-77.01669,2016-02-20 18:16:48.836498
5833227,30278694,Entire home/apt,,Dupont Circle,9,5.0,2.0,1.0,142.0,1.0,38.911066,-77.037145,2016-02-20 18:16:44.886539
6554546,30047748,Entire home/apt,,Foggy Bottom,0,,4.0,0.0,110.0,1.0,38.900586,-77.052488,2016-02-20 18:16:37.136952
789898,4162277,Entire home/apt,,Capitol Hill,89,4.0,4.0,1.0,125.0,2.0,38.895527,-76.992736,2016-02-20 18:16:29.006922
794213,4071043,Entire home/apt,,Adams Morgan,170,4.5,,2.0,135.0,1.0,38.92465,-77.040308,2016-02-20 18:16:23.546595
1613892,8591234,Entire home/apt,,Capitol Hill,102,4.5,4.0,1.0,140.0,2.0,38.893268,-76.990191,2016-02-20 18:16:19.088374
5834313,5359868,Private room,,Columbia Heights,1,5.0,2.0,1.0,180.0,3.0,38.929888,-77.031375,2016-02-20 18:16:11.788495
8164181,1997059,Entire home/apt,,Capitol Hill,28,5.0,3.0,1.0,85.0,1.0,38.877927,-76.992053,2016-02-20 18:16:09.481267
8288766,26607127,Entire home/apt,,Capitol Hill,3,4.5,4.0,1.0,120.0,2.0,38.884557,-77.004894,2016-02-20 18:15:50.568098
160597,49583,Private room,,The Palisades,14,5.0,2.0,1.0,80.0,3.0,38.923198,-77.101663,2016-02-20 18:15:36.109395
